id,symbol,side,strategy,entry_price,exit_price,quantity,profit_loss,profit_loss_percent,stop_loss_price,take_profit_price,status,is_paper_trade,opened_at,closed_at,exit_reason,symbol,direction,regime,ensemble_confidence,regime_boost,agreeing_strategies_count,disagreeing_strategies_count,sentiment_value,sentiment_bias,funding_rate,funding_bias,kelly_fraction,stop_distance_pct,risk_reward_ratio,portfolio_drawdown_at_entry,open_positions_at_entry,hft_mode,raw_conditions
365,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.09,86.09,20.908352,-3.6,-0.2,85.31390526,86.39737801,closed,1,2026-02-26 22:57:15.696295,2026-02-26 22:57:16.635263,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.733e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
366,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.06,86.06,20.907274,-3.5986,-0.2,85.28417572,86.36727091,closed,1,2026-02-26 22:57:50.382461,2026-02-26 22:57:54.645780,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.733e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
367,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.16,86.16,20.874655,-3.5971,-0.2,85.38327423,86.46762795,closed,1,2026-02-26 22:59:20.475741,2026-02-26 22:59:36.224779,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.7e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
368,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.15,86.15,20.868728,-3.5957,-0.2,85.37336437,86.45759224,closed,1,2026-02-26 23:00:44.202077,2026-02-26 23:00:46.721202,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.635e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
369,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,85.86,85.86,20.930841,-3.5942,-0.2,85.0859787,86.16655682,closed,1,2026-02-26 23:05:36.203416,2026-02-26 23:05:46.995997,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.719e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
370,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,85.86,85.85,20.922473,-3.8018,-0.2116,85.0859787,86.16655682,closed,1,2026-02-26 23:05:51.316433,2026-02-26 23:06:11.640452,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.719e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
371,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,85.85,85.85,25.101035,-4.3098,-0.2,85.07606885,86.15652111,closed,1,2026-02-26 23:06:28.729379,2026-02-26 23:07:06.485444,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.672e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
372,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,85.85,85.88,30.111202,-4.2677,-0.1651,85.07606885,86.15652111,closed,1,2026-02-26 23:07:25.028087,2026-02-26 23:07:40.895338,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.641e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
373,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,85.93,85.99,36.089869,-4.0392,-0.1302,85.15534765,86.23680674,closed,1,2026-02-26 23:09:22.676252,2026-02-26 23:10:28.311559,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.583e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
374,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,85.65,85.63,20.797595,-3.9782,-0.2233,84.87787183,85.95580703,closed,1,2026-02-27 00:31:51.530782,2026-02-27 00:32:32.068636,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,13,BUY_ONLY,7.3e-06,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
375,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.97,87.34,20.472646,4.0063,0.225,86.18597213,87.28051999,closed,1,2026-02-27 03:39:15.965476,2026-02-27 03:49:58.510286,take_profit,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,13,BUY_ONLY,1.1e-06,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
376,DOGE/USDT,BUY,MACD Momentum,0.09701,0.09855,18359.740631,24.6836,1.3859,0.09825435,0.09817413,closed,1,2026-02-27 03:43:25.685137,2026-02-27 04:04:00.078622,take_profit,DOGE/USDT,BUY,low_volatility,0.9183,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,0.0,1,True,['bullish_crossover']
377,ETH/USDT,BUY,EMA Scalping,2029.51,2036.33,0.877689,2.4173,0.1357,2026.12790814,2035.85142225,closed,1,2026-02-27 03:44:25.332195,2026-02-27 03:53:06.609659,take_profit,ETH/USDT,BUY,low_volatility,0.7676,1.15,1,0,13,BUY_ONLY,1.467e-05,NEUTRAL,0.005,0.1666,1.875,0.0,2,True,['bullish_ema_crossover']
378,XRP/USDT,BUY,Bollinger Bands,1.4035,1.4089,1268.917595,3.2835,0.1844,1.39541008,1.40889625,closed,1,2026-02-27 03:48:35.578548,2026-02-27 04:02:25.187182,take_profit,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5764,0.667,0.04,3,True,['lower_band_bounce']
379,SOL/USDT,BUY,EMA Scalping,87.37,87.66,20.412076,2.3468,0.1316,87.23752674,87.61838736,closed,1,2026-02-27 03:54:49.395132,2026-02-27 03:57:14.944282,take_profit,SOL/USDT,BUY,low_volatility,0.7906,1.15,1,0,13,BUY_ONLY,-4.13e-06,NEUTRAL,0.005,0.1516,1.875,0.01,2,True,['bullish_ema_crossover']
380,BNB/USDT,BUY,EMA Scalping,628.54,632.23,2.838608,6.8956,0.3865,630.33331,631.2917087,closed,1,2026-02-27 03:55:49.064710,2026-02-27 04:16:58.758629,take_profit,BNB/USDT,BUY,ranging,0.6762,1.0,1,0,13,BUY_ONLY,0.0,NEUTRAL,0.005,0.2335,1.875,0.0,3,True,['bullish_ema_crossover']
381,DOGE/USDT,BUY,MACD Momentum,0.09809,0.09861,18229.944036,5.8937,0.3296,0.09862324,0.09926708,closed,1,2026-02-27 04:09:12.351290,2026-02-27 04:12:48.457745,trailing_stop,DOGE/USDT,BUY,low_volatility,0.6682,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,0.0,1,True,['bullish_crossover']
382,SOL/USDT,BUY,Bollinger Bands,87.81,88.01,20.395212,0.4932,0.0275,88.02513,88.6183471,closed,1,2026-02-27 04:12:16.171211,2026-02-27 04:18:00.778517,trailing_stop,SOL/USDT,BUY,low_volatility,0.75,1.0,1,0,13,BUY_ONLY,-8.49e-06,NEUTRAL,0.005,0.504,1.826,0.0,2,True,['lower_band_bounce']
383,BTC/USDT,BUY,EMA Scalping,68098.03,67947.51,0.026293,-7.5347,-0.4208,67968.81648622,68340.30533834,closed,1,2026-02-27 04:18:03.722370,2026-02-27 04:25:46.945722,stop_loss,BTC/USDT,BUY,trending_up,0.8629,1.3,1,0,13,BUY_ONLY,-5.974e-05,NEUTRAL,0.005,0.1897,1.875,0.1,0,True,['bullish_ema_crossover']
384,BTC/USDT,BUY,MACD Momentum + EMA Scalping,67952.06,67726.0,0.026327,-9.5235,-0.5323,67734.94041987,68376.72159495,closed,1,2026-02-27 04:26:49.468085,2026-02-27 04:42:23.463235,stop_loss,BTC/USDT,BUY,ranging,0.527,1.0,2,0,13,BUY_ONLY,-6.291e-05,NEUTRAL,0.005,0.3195,1.956,0.19,0,True,"['bullish_crossover', 'bullish_ema_crossover']"
385,XRP/USDT,BUY,Bollinger Bands,1.4168,1.4086,1262.722574,-13.922,-0.7782,1.4092094,1.4229802,closed,1,2026-02-27 04:28:52.771431,2026-02-27 04:45:31.569564,stop_loss,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5358,0.814,0.19,1,True,['lower_band_bounce']
386,DOGE/USDT,BUY,MACD Momentum,0.09892,0.09828,18085.568253,-15.1412,-0.8463,0.09832647,0.10010703,closed,1,2026-02-27 04:28:52.839721,2026-02-27 04:47:03.693618,stop_loss,DOGE/USDT,BUY,ranging,0.4688,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,0.19,2,True,['bullish_crossover']
387,SOL/USDT,BUY,MACD Momentum,87.61,87.02,20.361658,-15.5691,-0.8728,87.08434,88.66132,closed,1,2026-02-27 04:44:08.449382,2026-02-27 06:19:30.559051,stop_loss,SOL/USDT,BUY,low_volatility,0.5775,1.0,1,0,13,BUY_ONLY,-1.977e-05,NEUTRAL,0.005,0.6,2.0,0.47,2,True,['bullish_crossover']
388,ETH/USDT,BUY,Bollinger Bands,2046.03,2025.06,0.870642,-21.8018,-1.2239,2030.29956673,2050.04889734,closed,1,2026-02-27 04:47:10.212301,2026-02-27 07:37:54.523806,stop_loss,ETH/USDT,BUY,ranging,0.9,1.2,1,0,13,BUY_ONLY,2.258e-05,NEUTRAL,0.005,0.7688,0.255,0.61,1,True,['lower_band_bounce']
389,DOGE/USDT,BUY,MACD Momentum,0.09828,0.09841,18125.345602,-1.2088,-0.0679,0.0986033,0.09945935,closed,1,2026-02-27 04:47:10.224355,2026-02-27 05:23:27.313073,trailing_stop,DOGE/USDT,BUY,ranging,0.6911,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,0.61,2,True,['bullish_crossover']
390,XRP/USDT,BUY,EMA Scalping,1.4098,1.4075,1264.513914,-6.4709,-0.363,1.40782091,1.41351079,closed,1,2026-02-27 04:49:10.483974,2026-02-27 04:57:59.958471,stop_loss,XRP/USDT,BUY,ranging,0.644,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1404,1.875,0.54,3,True,['bullish_ema_crossover']
391,XRP/USDT,BUY,Bollinger Bands,1.41,1.4229,1263.667268,12.7215,0.714,1.4186313,1.42275708,closed,1,2026-02-27 05:05:40.569991,2026-02-27 08:10:35.790377,take_profit,XRP/USDT,BUY,trending_down,1.0,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6214,1.456,0.59,3,True,['lower_band_bounce']
392,DOGE/USDT,BUY,Bollinger Bands,0.0987,0.09803,18035.219301,-15.6317,-0.8781,0.09803824,0.09911146,closed,1,2026-02-27 05:51:57.607888,2026-02-27 06:23:38.825213,stop_loss,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6705,0.622,0.69,3,True,['lower_band_bounce']
393,SOL/USDT,BUY,Bollinger Bands,86.95,87.39,20.354761,5.4074,0.3055,87.12783,87.37810709,closed,1,2026-02-27 06:23:47.477198,2026-02-27 06:41:51.218545,take_profit,SOL/USDT,BUY,low_volatility,1.0,1.0,1,0,13,BUY_ONLY,-7.463e-05,NEUTRAL,0.005,0.6104,0.807,1.26,2,True,['lower_band_bounce']
394,SOL/USDT,BUY,Bollinger Bands,87.3,87.62,20.313049,2.947,0.1662,86.68608013,87.55329838,closed,1,2026-02-27 06:44:31.960345,2026-02-27 08:06:27.467105,take_profit,SOL/USDT,BUY,ranging,0.9,1.2,1,0,13,BUY_ONLY,-7.796e-05,NEUTRAL,0.005,0.7032,0.413,1.06,2,True,['lower_band_bounce']
395,DOGE/USDT,BUY,MACD Momentum,0.0989,0.09827,17928.374913,-14.8298,-0.8364,0.0983066,0.1000868,closed,1,2026-02-27 06:53:48.558155,2026-02-27 07:28:02.239890,stop_loss,DOGE/USDT,BUY,ranging,0.493,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,1.07,3,True,['bullish_crossover']
396,DOGE/USDT,BUY,EMA Scalping,0.0982,0.09799,18003.429786,-7.3128,-0.4136,0.09803205,0.0985149,closed,1,2026-02-27 07:30:52.129630,2026-02-27 07:37:54.638083,stop_loss,DOGE/USDT,BUY,ranging,0.6331,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.171,1.875,1.36,3,True,['bullish_ema_crossover']
397,ETH/USDT,BUY,Bollinger Bands,2024.4,2029.07,0.87156,0.5373,0.0305,2009.86097715,2028.90776343,closed,1,2026-02-27 07:45:14.562147,2026-02-27 07:50:23.026052,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,13,BUY_ONLY,6.28e-06,NEUTRAL,0.005,0.7182,0.31,1.56,2,True,['lower_band_bounce']
398,DOGE/USDT,BUY,Bollinger Bands,0.09808,0.0984,17989.24245,2.222,0.1259,0.09743224,0.09833914,closed,1,2026-02-27 07:45:14.767247,2026-02-27 07:50:23.543475,take_profit,DOGE/USDT,BUY,ranging,0.8699,1.2,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6604,0.4,1.56,3,True,['lower_band_bounce']
399,BNB/USDT,BUY,RSI Mean Reversion + Bollinger Bands,626.77,628.94,2.819052,2.5774,0.1459,621.84552883,628.72739946,closed,1,2026-02-27 07:52:31.331825,2026-02-27 08:10:05.642446,take_profit,BNB/USDT,BUY,high_volatility,0.9087,0.75,2,0,13,BUY_ONLY,0.0,NEUTRAL,0.005,0.7857,0.397,1.42,2,True,"['oversold_recovery', 'lower_band_bounce']"
400,DOGE/USDT,BUY,EMA Scalping,0.09846,0.09831,17957.035299,-6.227,-0.3522,0.09831662,0.09872882,closed,1,2026-02-27 07:55:41.988432,2026-02-27 08:14:45.992187,stop_loss,DOGE/USDT,BUY,ranging,0.609,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1456,1.875,1.36,3,True,['bullish_ema_crossover']
401,XRP/USDT,BUY,MACD Momentum,1.4196,1.4104,1245.94713,-14.9887,-0.8474,1.41108241,1.4366352,closed,1,2026-02-27 08:15:10.568218,2026-02-27 09:45:34.990185,stop_loss,XRP/USDT,BUY,high_volatility,0.8458,0.7,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,1.32,0,True,['bullish_crossover']
402,ETH/USDT,BUY,MACD Momentum + EMA Scalping,2039.74,2030.15,0.867265,-11.8467,-0.6697,2030.79238893,2057.47407846,closed,1,2026-02-27 08:17:13.211640,2026-02-27 08:36:33.075934,stop_loss,ETH/USDT,BUY,ranging,0.9696,1.0,2,0,13,BUY_ONLY,-2.1e-06,NEUTRAL,0.005,0.4387,1.982,1.3,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
403,SOL/USDT,BUY,MACD Momentum + EMA Scalping,87.78,87.5,20.148733,-9.1733,-0.5187,87.51944957,88.28888263,closed,1,2026-02-27 08:23:22.897202,2026-02-27 08:33:26.911652,stop_loss,SOL/USDT,BUY,ranging,0.5421,1.0,2,0,13,BUY_ONLY,-8.53e-05,NEUTRAL,0.005,0.2968,1.953,1.32,2,True,"['bullish_crossover', 'bullish_ema_crossover']"
404,DOGE/USDT,BUY,EMA Scalping,0.09824,0.09804,17987.874716,-7.1282,-0.4034,0.09805893,0.09857953,closed,1,2026-02-27 08:29:29.509009,2026-02-27 08:35:31.015416,stop_loss,DOGE/USDT,BUY,trending_up,0.8074,1.3,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1843,1.875,1.41,3,True,['bullish_ema_crossover']
405,ETH/USDT,BUY,Bollinger Bands,2030.15,2037.45,0.868035,2.8058,0.1592,2018.16434993,2036.6410227,closed,1,2026-02-27 08:36:36.940394,2026-02-27 09:16:00.016571,take_profit,ETH/USDT,BUY,ranging,1.0,1.2,1,0,13,BUY_ONLY,-7.04e-06,NEUTRAL,0.005,0.5904,0.542,1.68,1,True,['lower_band_bounce']
406,SOL/USDT,BUY,Bollinger Bands,87.29,87.42,20.18481,-0.9025,-0.0512,86.61477654,87.36777327,closed,1,2026-02-27 08:39:54.387823,2026-02-27 08:40:13.194864,take_profit,SOL/USDT,BUY,ranging,1.0,1.2,1,0,13,BUY_ONLY,-8.881e-05,NEUTRAL,0.005,0.7735,0.115,1.7,2,True,['lower_band_bounce']
407,SOL/USDT,BUY,Bollinger Bands,87.42,87.54,20.167703,-1.1084,-0.0629,86.74377094,87.49788909,closed,1,2026-02-27 08:40:15.946760,2026-02-27 08:43:19.305225,take_profit,SOL/USDT,BUY,ranging,1.0,1.2,1,0,13,BUY_ONLY,-8.881e-05,NEUTRAL,0.005,0.7735,0.115,1.64,2,True,['lower_band_bounce']
408,SOL/USDT,BUY,Bollinger Bands,87.6,87.06,20.133611,-14.3887,-0.8158,87.09229638,88.16916093,closed,1,2026-02-27 08:46:09.888164,2026-02-27 09:38:18.630438,stop_loss,SOL/USDT,BUY,trending_down,0.75,1.0,1,0,13,BUY_ONLY,-8.69e-05,NEUTRAL,0.005,0.5796,1.121,1.6,2,True,['lower_band_bounce']
409,DOGE/USDT,BUY,Bollinger Bands,0.0982,0.09857,17947.799793,3.1091,0.1764,0.09752162,0.09851423,closed,1,2026-02-27 08:52:26.343735,2026-02-27 09:08:43.800292,take_profit,DOGE/USDT,BUY,trending_down,1.0,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6908,0.463,1.67,3,True,['lower_band_bounce']
